timestamp_ns,price,bid,ask,size,symbol
1700000002694831506,444.9951,444.9728,445.0173,348,SPY
1700000002696235234,444.9861,444.9639,445.0084,73,SPY
1700000002697430631,444.9826,444.9603,445.0048,409,SPY
1700000002699123879,444.9452,444.9230,444.9675,351,SPY
1700000002700378954,444.8953,444.8731,444.9176,482,SPY
1700000002701471950,444.8684,444.8462,444.8907,204,SPY
1700000002701763749,444.7933,444.7710,444.8155,298,SPY
1700000002703647952,444.7558,444.7335,444.7780,135,SPY
1700000002705237685,444.6875,444.6653,444.7098,405,SPY
1700000002705380807,444.6850,444.6628,444.7073,500,SPY
1700000002706636393,444.6147,444.5924,444.6369,446,SPY
1700000002707378367,444.5489,444.5266,444.5711,131,SPY
1700000002707852113,444.7093,444.6871,444.7315,7,SPY
1700000002709061529,444.6019,444.5797,444.6242,219,SPY
1700000002710126943,444.6028,444.5806,444.6251,210,SPY
1700000002711089448,444.5781,444.5559,444.6003,92,SPY
1700000002713087819,444.5569,444.5347,444.5791,365,SPY
1700000002713433786,444.7463,444.7241,444.7686,311,SPY
1700000002715367480,444.7902,444.7680,444.8125,433,SPY
1700000002716469490,444.7047,444.6824,444.7269,354,SPY
1700000002718252495,444.8734,444.8511,444.8956,344,SPY
1700000002719844038,444.8701,444.8478,444.8923,276,SPY
1700000002721013435,444.7599,444.7376,444.7821,21,SPY
1700000002721385315,444.8013,444.7791,444.8236,64,SPY
1700000002721941551,444.8762,444.8539,444.8984,370,SPY
1700000002723605621,444.9271,444.9049,444.9493,70,SPY
1700000002724584855,444.8635,444.8413,444.8858,481,SPY
1700000002724908384,444.8453,444.8231,444.8675,189,SPY
1700000002726476304,444.7551,444.7329,444.7773,444,SPY
1700000002728468682,444.7357,444.7135,444.7580,173,SPY
1700000002729463897,444.6335,444.6113,444.6557,113,SPY
1700000002730375357,444.6131,444.5908,444.6353,162,SPY
1700000002731220186,444.6568,444.6346,444.6791,193,SPY
1700000002732822067,444.5887,444.5664,444.6109,413,SPY
1700000002734337118,444.4815,444.4592,444.5037,333,SPY
1700000002735640140,444.4072,444.3850,444.4295,110,SPY
1700000002737431289,444.3328,444.3106,444.3550,329,SPY
1700000002739226825,444.2627,444.2405,444.2849,2,SPY
1700000002739337128,444.0951,444.0729,444.1173,129,SPY
1700000002740465377,444.0371,444.0149,444.0593,281,SPY
1700000002741134183,444.0701,444.0479,444.0923,455,SPY
1700000002742616722,444.0755,444.0533,444.0977,336,SPY
1700000002743937126,444.2702,444.2480,444.2924,234,SPY
1700000002745204373,444.3377,444.3155,444.3599,324,SPY
1700000002746649026,444.3222,444.3000,444.3445,134,SPY
1700000002746901564,444.3086,444.2864,444.3309,29,SPY
1700000002747749232,444.3118,444.2896,444.3341,386,SPY
1700000002748547405,444.3536,444.3314,444.3758,393,SPY
1700000002749568589,444.3035,444.2813,444.3257,407,SPY
1700000002750369699,444.2981,444.2759,444.3204,72,SPY
1700000002752010111,444.1964,444.1742,444.2186,146,SPY
1700000002753599368,444.0835,444.0613,444.1057,426,SPY
1700000002755446567,443.9729,443.9507,443.9951,15,SPY
1700000002756270871,443.8565,443.8343,443.8786,386,SPY
1700000002757816401,443.8582,443.8360,443.8804,384,SPY
1700000002758531680,443.7309,443.7087,443.7531,206,SPY
1700000002758845249,443.7095,443.6874,443.7317,117,SPY
1700000002760775427,443.6794,443.6572,443.7015,5,SPY
1700000002761662495,443.7191,443.6969,443.7412,302,SPY
1700000002763369281,443.7605,443.7383,443.7826,18,SPY
1700000002763736371,443.7996,443.7774,443.8218,393,SPY
1700000002764353147,443.7518,443.7296,443.7740,412,SPY
1700000002765491384,443.9245,443.9023,443.9467,326,SPY
1700000002766401009,443.9858,443.9636,444.0080,16,SPY
1700000002768284920,443.9745,443.9523,443.9967,295,SPY
1700000002768806584,444.0319,444.0097,444.0541,476,SPY
1700000002769826057,443.9477,443.9255,443.9699,330,SPY
1700000002771716584,443.9058,443.8836,443.9280,302,SPY
1700000002772002526,443.7888,443.7666,443.8110,123,SPY
1700000002773074044,443.6728,443.6506,443.6950,40,SPY
1700000002773908605,443.6761,443.6540,443.6983,41,SPY
1700000002775716317,443.6889,443.6667,443.7111,196,SPY
1700000002776189159,443.5847,443.5625,443.6069,351,SPY
1700000002776746418,443.5058,443.4836,443.5280,324,SPY
1700000002778634578,443.4419,443.4198,443.4641,448,SPY
1700000002778944784,443.4083,443.3862,443.4305,75,SPY
1700000002780632896,443.5493,443.5271,443.5714,254,SPY
1700000002781251960,443.6354,443.6133,443.6576,129,SPY
1700000002782329442,443.5582,443.5360,443.5804,236,SPY
1700000002783066434,443.6813,443.6591,443.7035,52,SPY
1700000002783509474,443.7131,443.6909,443.7353,391,SPY
1700000002785441113,443.6109,443.5887,443.6331,448,SPY
1700000002786708676,443.6043,443.5821,443.6265,114,SPY
1700000002786872543,443.4665,443.4443,443.4887,141,SPY
1700000002788386341,443.2729,443.2508,443.2951,347,SPY
1700000002789548155,443.2524,443.2302,443.2745,466,SPY
1700000002790506344,443.0593,443.0372,443.0815,441,SPY
1700000002791529292,443.1643,443.1421,443.1864,469,SPY
1700000002791750530,443.3158,443.2937,443.3380,322,SPY
1700000002793156351,443.3332,443.3110,443.3553,435,SPY
1700000002793425375,443.1678,443.1456,443.1900,293,SPY
1700000002795342241,443.2194,443.1972,443.2415,183,SPY
1700000002795738447,443.1948,443.1726,443.2169,250,SPY
1700000002796208133,443.0813,443.0592,443.1035,329,SPY
1700000002797036602,443.0819,443.0597,443.1040,376,SPY
1700000002798581755,443.1944,443.1723,443.2166,324,SPY
1700000002800483399,442.9880,442.9658,443.0101,305,SPY
1700000002800918363,442.9137,442.8916,442.9359,474,SPY
1700000002801348963,442.8675,442.8453,442.8896,276,SPY
1700000002802524538,442.8166,442.7944,442.8387,107,SPY
1700000002803808181,442.8713,442.8492,442.8935,315,SPY
1700000002804168075,442.8568,442.8346,442.8789,421,SPY
1700000002805714599,442.8585,442.8364,442.8807,196,SPY
1700000002806508526,442.9989,442.9768,443.0211,184,SPY
1700000002806763991,442.9923,442.9701,443.0144,76,SPY
1700000002807920629,442.9672,442.9451,442.9894,25,SPY
1700000002809381463,443.1161,443.0939,443.1382,23,SPY
1700000002810303887,442.9419,442.9197,442.9640,152,SPY
1700000002811251642,442.9171,442.8950,442.9393,200,SPY
1700000002811991115,443.0264,443.0042,443.0485,330,SPY
1700000002813581478,443.0085,442.9863,443.0306,466,SPY
1700000002815208023,443.0221,443.0000,443.0443,40,SPY
1700000002815966660,442.9137,442.8916,442.9358,365,SPY
1700000002817531434,442.7870,442.7648,442.8091,388,SPY
1700000002818875012,442.7957,442.7736,442.8179,417,SPY
1700000002820200435,442.7759,442.7538,442.7981,325,SPY
1700000002820510724,442.7859,442.7637,442.8080,244,SPY
1700000002820784603,442.8715,442.8493,442.8936,180,SPY
1700000002821424162,442.8278,442.8057,442.8499,251,SPY
1700000002821984990,442.8664,442.8442,442.8885,29,SPY
1700000002822775114,442.7758,442.7536,442.7979,388,SPY
1700000002823014765,442.6409,442.6188,442.6630,239,SPY
1700000002824992023,442.8174,442.7952,442.8395,333,SPY
1700000002826302805,442.8276,442.8055,442.8497,318,SPY
1700000002826446002,442.8038,442.7817,442.8260,164,SPY
1700000002826629331,442.7971,442.7750,442.8193,151,SPY
1700000002827548034,442.9480,442.9259,442.9702,453,SPY
1700000002828165385,443.0072,442.9851,443.0294,424,SPY
1700000002828724600,442.9272,442.9051,442.9494,270,SPY
1700000002829070744,442.9940,442.9719,443.0162,42,SPY
1700000002829239220,443.2336,443.2114,443.2558,462,SPY
1700000002830496729,443.1136,443.0914,443.1357,128,SPY
1700000002831304407,443.1423,443.1201,443.1645,406,SPY
1700000002832266751,443.0961,443.0739,443.1182,296,SPY
1700000002834215504,443.1713,443.1492,443.1935,143,SPY
1700000002835667511,443.2023,443.1802,443.2245,98,SPY
1700000002836829067,443.0560,443.0338,443.0781,420,SPY
1700000002837017865,442.9954,442.9732,443.0175,384,SPY
1700000002838858879,442.9951,442.9730,443.0173,152,SPY
1700000002839730656,442.9535,442.9313,442.9756,275,SPY
1700000002839970175,443.0285,443.0063,443.0506,490,SPY
1700000002841007996,442.9456,442.9234,442.9677,346,SPY
1700000002842768978,442.9197,442.8976,442.9419,348,SPY
1700000002843607743,442.8896,442.8675,442.9118,211,SPY
1700000002844407540,442.9273,442.9052,442.9495,325,SPY
1700000002846101095,442.9434,442.9213,442.9656,288,SPY
1700000002846777684,443.0355,443.0134,443.0577,299,SPY
1700000002848420173,442.9293,442.9072,442.9515,275,SPY
1700000002849041511,442.8561,442.8340,442.8783,68,SPY
1700000002849413978,442.8315,442.8094,442.8536,216,SPY
1700000002849906649,442.7962,442.7741,442.8183,220,SPY
1700000002851153670,442.7763,442.7542,442.7985,59,SPY
1700000002851894267,442.6905,442.6683,442.7126,236,SPY
1700000002853745939,442.6826,442.6605,442.7047,421,SPY
1700000002855716600,442.7589,442.7368,442.7811,369,SPY
1700000002857586301,442.8473,442.8252,442.8695,167,SPY
1700000002858747561,442.9216,442.8995,442.9438,263,SPY
1700000002859091685,442.9248,442.9027,442.9469,207,SPY
1700000002859294755,442.8260,442.8039,442.8481,404,SPY
1700000002859934837,442.9097,442.8876,442.9319,181,SPY
1700000002860351921,442.9604,442.9382,442.9825,97,SPY
1700000002861931318,442.9080,442.8859,442.9301,336,SPY
1700000002863501356,442.7412,442.7191,442.7634,48,SPY
1700000002865139928,442.7003,442.6782,442.7225,62,SPY
1700000002867085255,442.7787,442.7566,442.8008,479,SPY
1700000002868848104,442.7896,442.7675,442.8118,339,SPY
1700000002868979627,442.8013,442.7792,442.8235,425,SPY
1700000002870202671,442.8699,442.8477,442.8920,163,SPY
1700000002872135114,443.0424,443.0202,443.0645,223,SPY
1700000002873347614,442.9528,442.9306,442.9749,218,SPY
1700000002874486929,442.9914,442.9692,443.0135,288,SPY
1700000002875345109,443.0013,442.9791,443.0234,241,SPY
1700000002875788621,443.0223,443.0001,443.0444,307,SPY
1700000002877042215,443.0221,442.9999,443.0442,183,SPY
1700000002878714329,442.9028,442.8806,442.9249,279,SPY
1700000002880007750,442.9953,442.9732,443.0175,487,SPY
1700000002880697739,443.0653,443.0431,443.0874,377,SPY
1700000002880967765,443.1017,443.0796,443.1239,11,SPY
1700000002882735352,443.0031,442.9810,443.0253,346,SPY
1700000002883850867,443.0670,443.0449,443.0892,57,SPY
1700000002884742875,443.0174,442.9953,443.0396,41,SPY
1700000002886021263,443.1321,443.1100,443.1543,497,SPY
1700000002887245483,442.8767,442.8546,442.8989,175,SPY
1700000002888794225,442.8896,442.8674,442.9117,491,SPY
1700000002890773657,442.8594,442.8372,442.8815,39,SPY
1700000002891835843,443.0858,443.0637,443.1080,16,SPY
1700000002893136548,443.0845,443.0624,443.1067,228,SPY
1700000002893866725,443.1392,443.1171,443.1614,84,SPY
1700000002895706881,443.1963,443.1742,443.2185,53,SPY
1700000002897331335,443.2356,443.2134,443.2577,481,SPY
1700000002898027318,443.3563,443.3341,443.3784,156,SPY
1700000002899647546,443.3393,443.3172,443.3615,353,SPY
1700000002900693200,443.3198,443.2977,443.3420,191,SPY
1700000002901106624,443.3837,443.3615,443.4058,309,SPY
1700000002901509247,443.3509,443.3287,443.3731,387,SPY
1700000002902952002,443.3480,443.3258,443.3701,36,SPY
1700000002904405342,443.2445,443.2223,443.2666,13,SPY
1700000002904784740,443.1936,443.1714,443.2157,177,SPY
1700000002905161409,442.9807,442.9586,443.0029,86,SPY
1700000002906528943,443.0048,442.9827,443.0270,480,SPY
1700000002907671087,443.1568,443.1346,443.1789,149,SPY
1700000002909223591,443.0874,443.0652,443.1095,33,SPY
1700000002910048087,443.0645,443.0423,443.0867,430,SPY
1700000002910564960,443.0842,443.0621,443.1064,418,SPY
1700000002912094253,443.0211,442.9990,443.0433,439,SPY
1700000002912497987,443.0343,443.0122,443.0565,116,SPY
1700000002912617514,442.9924,442.9702,443.0145,374,SPY
1700000002913130717,442.9779,442.9557,443.0000,16,SPY
1700000002914603094,442.9861,442.9639,443.0082,35,SPY
1700000002916352593,442.9883,442.9662,443.0105,165,SPY
1700000002918129516,443.0518,443.0297,443.0740,120,SPY
1700000002919514686,442.9927,442.9705,443.0148,466,SPY
1700000002920756936,443.0779,443.0558,443.1001,471,SPY
1700000002921847995,443.1876,443.1654,443.2097,402,SPY
1700000002923172328,443.1961,443.1740,443.2183,371,SPY
1700000002924376251,443.1942,443.1720,443.2164,365,SPY
1700000002924828738,443.3647,443.3425,443.3868,34,SPY
1700000002925406545,443.4514,443.4292,443.4736,245,SPY
1700000002925897558,443.6217,443.5995,443.6439,150,SPY
1700000002927513012,443.5933,443.5711,443.6155,37,SPY
1700000002927701255,443.6080,443.5858,443.6301,483,SPY
1700000002928217655,443.5885,443.5664,443.6107,69,SPY
1700000002928374198,443.6494,443.6272,443.6716,431,SPY
1700000002930369335,443.5861,443.5639,443.6083,282,SPY
1700000002931613109,443.5688,443.5466,443.5910,93,SPY
1700000002933452186,443.4268,443.4047,443.4490,36,SPY
1700000002934021698,443.4952,443.4731,443.5174,439,SPY
1700000002934292986,443.3591,443.3369,443.3813,186,SPY
1700000002935067615,443.5409,443.5187,443.5631,221,SPY
1700000002936163402,443.5278,443.5056,443.5499,190,SPY
1700000002936888173,443.4388,443.4167,443.4610,409,SPY
1700000002938196316,443.4159,443.3937,443.4381,241,SPY
1700000002938612463,443.4402,443.4181,443.4624,321,SPY
1700000002939999421,443.5128,443.4907,443.5350,254,SPY
1700000002941274829,443.6012,443.5790,443.6234,142,SPY
1700000002942514896,443.3626,443.3405,443.3848,478,SPY
1700000002944425539,443.3178,443.2956,443.3400,410,SPY
1700000002945043400,443.3485,443.3264,443.3707,261,SPY
1700000002945816487,443.4034,443.3812,443.4256,2,SPY
1700000002946134288,443.4208,443.3987,443.4430,105,SPY
1700000002947323515,443.4393,443.4172,443.4615,305,SPY
1700000002948767356,443.4187,443.3966,443.4409,54,SPY
1700000002950600255,443.4475,443.4253,443.4697,163,SPY
1700000002951792211,443.3480,443.3258,443.3701,278,SPY
1700000002953678804,443.4968,443.4746,443.5189,355,SPY
1700000002954626771,443.5409,443.5187,443.5631,11,SPY
1700000002956008700,443.6029,443.5808,443.6251,451,SPY
1700000002957879641,443.7548,443.7326,443.7770,417,SPY
1700000002958158530,443.7409,443.7187,443.7631,224,SPY
1700000002958913777,443.7180,443.6958,443.7401,88,SPY
1700000002959063972,443.6581,443.6359,443.6803,68,SPY
1700000002960064347,443.5923,443.5701,443.6144,399,SPY
1700000002961107323,443.4314,443.4092,443.4536,414,SPY
1700000002961427790,443.3946,443.3725,443.4168,325,SPY
1700000002962316198,443.3335,443.3113,443.3556,36,SPY
1700000002962901196,443.3026,443.2804,443.3247,486,SPY
1700000002964147295,443.2873,443.2651,443.3095,495,SPY
1700000002964875671,443.2884,443.2662,443.3105,312,SPY
1700000002966502626,443.3634,443.3412,443.3856,342,SPY
1700000002966701201,443.3384,443.3162,443.3606,223,SPY
1700000002967898589,443.2701,443.2479,443.2922,299,SPY
1700000002969764065,443.2177,443.1955,443.2399,491,SPY
1700000002971534945,443.2181,443.1959,443.2402,435,SPY
1700000002972468925,443.2367,443.2146,443.2589,93,SPY
1700000002973439663,443.2912,443.2690,443.3133,339,SPY
1700000002974994214,443.2354,443.2132,443.2575,425,SPY
1700000002975653608,443.2931,443.2709,443.3153,213,SPY
1700000002975903958,443.2834,443.2612,443.3056,152,SPY
1700000002977216860,443.2408,443.2187,443.2630,349,SPY
1700000002978227532,443.0961,443.0739,443.1182,47,SPY
1700000002979614990,442.8772,442.8550,442.8993,171,SPY
1700000002980450133,442.9919,442.9697,443.0140,187,SPY
1700000002980604765,443.0865,443.0644,443.1087,240,SPY
1700000002982011007,443.1881,443.1660,443.2103,55,SPY
1700000002983745723,443.2671,443.2449,443.2892,460,SPY
1700000002985497533,443.2623,443.2401,443.2845,347,SPY
1700000002986956510,443.2197,443.1975,443.2419,114,SPY
1700000002987727127,443.2227,443.2006,443.2449,34,SPY
1700000002988336795,443.3031,443.2809,443.3252,16,SPY
1700000002989197270,443.2976,443.2755,443.3198,208,SPY
1700000002990829660,443.3794,443.3572,443.4016,98,SPY
1700000002992801355,443.5169,443.4947,443.5391,194,SPY
1700000002994121324,443.5161,443.4939,443.5382,372,SPY
1700000002995102137,443.4303,443.4081,443.4524,2,SPY
1700000002997027701,443.5043,443.4821,443.5265,327,SPY
1700000002997742228,443.3891,443.3669,443.4112,494,SPY
1700000002998547871,443.5430,443.5208,443.5652,292,SPY
1700000002999510629,443.4160,443.3938,443.4382,19,SPY
1700000003000391660,443.5430,443.5208,443.5652,78,SPY
1700000003001446114,443.5666,443.5444,443.5887,53,SPY
1700000003001924483,443.5673,443.5451,443.5895,179,SPY
1700000003003427084,443.6564,443.6342,443.6786,13,SPY
1700000003005061619,443.5944,443.5722,443.6165,466,SPY
1700000003005662951,443.7410,443.7188,443.7631,275,SPY
1700000003006397529,443.8650,443.8428,443.8872,137,SPY
1700000003007550801,443.9230,443.9008,443.9452,45,SPY
1700000003008370718,443.8943,443.8721,443.9165,148,SPY
1700000003008850739,443.9733,443.9511,443.9955,464,SPY
1700000003009957010,443.8486,443.8264,443.8708,451,SPY
1700000003010530125,443.9356,443.9134,443.9578,428,SPY
1700000003010903538,443.7374,443.7153,443.7596,305,SPY
1700000003011152636,443.6594,443.6372,443.6816,370,SPY
1700000003011863617,443.8037,443.7815,443.8259,402,SPY
1700000003012981689,443.7827,443.7605,443.8048,339,SPY
1700000003014541186,443.7922,443.7700,443.8144,120,SPY
1700000003015991027,443.7129,443.6908,443.7351,188,SPY
1700000003017836304,443.7437,443.7215,443.7659,91,SPY
1700000003018723663,443.8497,443.8275,443.8718,484,SPY
1700000003019128711,443.8344,443.8122,443.8566,310,SPY
1700000003020073558,443.8280,443.8058,443.8502,75,SPY
1700000003021364515,443.8218,443.7996,443.8439,106,SPY
1700000003022945099,443.6381,443.6159,443.6603,61,SPY
1700000003024740455,443.7990,443.7768,443.8212,302,SPY
1700000003025303261,443.8648,443.8426,443.8870,107,SPY
1700000003026929537,443.8577,443.8355,443.8799,10,SPY
1700000003028799983,443.9518,443.9296,443.9740,389,SPY
1700000003030499033,444.0287,444.0065,444.0509,431,SPY
1700000003031809015,443.9212,443.8990,443.9434,218,SPY
1700000003033523608,443.9498,443.9276,443.9720,207,SPY
1700000003033827264,443.9084,443.8862,443.9306,491,SPY
1700000003034100011,443.9320,443.9098,443.9542,372,SPY
1700000003034226435,443.9536,443.9314,443.9758,198,SPY
1700000003034839367,444.0055,443.9833,444.0277,480,SPY
1700000003035879546,444.0785,444.0563,444.1008,127,SPY
1700000003036290655,443.9809,443.9587,444.0031,460,SPY
1700000003036996513,444.0240,444.0018,444.0462,384,SPY
1700000003038722926,443.8975,443.8753,443.9197,239,SPY
1700000003039815251,443.9884,443.9662,444.0106,252,SPY
1700000003040664125,443.9706,443.9484,443.9928,227,SPY
1700000003041259027,443.9211,443.8989,443.9433,246,SPY
1700000003042212406,443.8354,443.8132,443.8576,7,SPY
1700000003043438594,443.8863,443.8641,443.9085,151,SPY
1700000003044713723,444.0180,443.9958,444.0402,447,SPY
1700000003045562197,444.1049,444.0827,444.1271,40,SPY
1700000003046612102,444.1686,444.1464,444.1908,136,SPY
1700000003047156401,444.0213,443.9991,444.0435,490,SPY
1700000003047958516,444.1384,444.1162,444.1606,252,SPY
1700000003048494822,444.1010,444.0788,444.1232,305,SPY
1700000003050482499,444.2060,444.1837,444.2282,218,SPY
1700000003051955041,444.2391,444.2169,444.2613,470,SPY
1700000003053477841,444.1530,444.1308,444.1752,171,SPY
1700000003054882156,444.0176,443.9954,444.0398,126,SPY
1700000003056084053,444.1978,444.1756,444.2200,114,SPY
1700000003056560347,444.3284,444.3061,444.3506,493,SPY
1700000003057272063,444.4451,444.4228,444.4673,282,SPY
1700000003057907692,444.5354,444.5132,444.5576,467,SPY
1700000003058540333,444.4850,444.4628,444.5073,67,SPY
1700000003059447380,444.4953,444.4731,444.5176,252,SPY
1700000003059904648,444.5245,444.5023,444.5468,38,SPY
1700000003060527659,444.6075,444.5853,444.6298,340,SPY
1700000003062208130,444.6640,444.6418,444.6863,298,SPY
1700000003064192681,444.7585,444.7362,444.7807,37,SPY
1700000003066167166,444.7978,444.7756,444.8200,494,SPY
1700000003066482192,444.7219,444.6997,444.7442,445,SPY
1700000003066850076,444.7108,444.6886,444.7331,19,SPY
1700000003067759533,444.6250,444.6028,444.6472,389,SPY
1700000003068485848,444.6731,444.6508,444.6953,227,SPY
1700000003069947135,444.5264,444.5042,444.5487,485,SPY
1700000003070759114,444.6257,444.6035,444.6479,9,SPY
1700000003071192574,444.6352,444.6129,444.6574,189,SPY
1700000003072720731,444.5522,444.5300,444.5744,312,SPY
1700000003072863840,444.5157,444.4935,444.5380,136,SPY
1700000003073424038,444.6038,444.5816,444.6260,185,SPY
1700000003073683154,444.4905,444.4683,444.5127,373,SPY
1700000003075447403,444.3765,444.3543,444.3987,347,SPY
1700000003076714288,444.4234,444.4012,444.4456,284,SPY
1700000003077102631,444.4194,444.3972,444.4416,190,SPY
1700000003077775859,444.4917,444.4695,444.5139,265,SPY
1700000003078199780,444.3764,444.3542,444.3987,344,SPY
1700000003079037942,444.4272,444.4050,444.4495,212,SPY
1700000003080808300,444.4913,444.4690,444.5135,444,SPY
1700000003081242227,444.3594,444.3372,444.3817,326,SPY
1700000003082926348,444.4753,444.4531,444.4975,60,SPY
1700000003084653178,444.4657,444.4435,444.4879,371,SPY
1700000003085036657,444.2838,444.2616,444.3060,327,SPY
1700000003085581689,444.1351,444.1129,444.1573,306,SPY
1700000003086037144,444.1723,444.1501,444.1945,499,SPY
1700000003087898159,444.2714,444.2492,444.2937,391,SPY
1700000003088879027,444.1721,444.1499,444.1943,33,SPY
1700000003089242206,444.1565,444.1343,444.1787,405,SPY
1700000003091010510,444.2392,444.2170,444.2614,62,SPY
1700000003092951067,444.2105,444.1883,444.2327,310,SPY
1700000003093872033,444.2321,444.2099,444.2544,242,SPY
1700000003095699142,444.2846,444.2624,444.3069,312,SPY
1700000003097253800,444.2895,444.2673,444.3117,219,SPY
1700000003098118758,444.2879,444.2657,444.3101,231,SPY
1700000003098838424,444.3241,444.3018,444.3463,124,SPY
1700000003099822882,444.4279,444.4057,444.4501,77,SPY
1700000003100793797,444.3144,444.2922,444.3366,50,SPY
1700000003101180291,444.3215,444.2992,444.3437,228,SPY
1700000003101555230,444.4198,444.3975,444.4420,236,SPY
1700000003102529542,444.3617,444.3395,444.3839,140,SPY
1700000003104436281,444.3860,444.3638,444.4082,377,SPY
1700000003104905793,444.2536,444.2314,444.2758,55,SPY
1700000003106777774,444.4232,444.4010,444.4454,216,SPY
1700000003107574802,444.4634,444.4412,444.4856,486,SPY
1700000003109521556,444.4649,444.4427,444.4871,56,SPY
1700000003110544318,444.4658,444.4436,444.4880,492,SPY
1700000003111948798,444.4393,444.4171,444.4615,38,SPY
1700000003113493115,444.4436,444.4214,444.4658,345,SPY
1700000003115106270,444.4880,444.4658,444.5102,338,SPY
1700000003116069673,444.4635,444.4412,444.4857,306,SPY
1700000003116341584,444.3279,444.3057,444.3501,454,SPY
1700000003117075243,444.3038,444.2816,444.3260,249,SPY
1700000003117803849,444.2702,444.2479,444.2924,309,SPY
1700000003119391400,444.2072,444.1850,444.2295,392,SPY
1700000003119736220,444.2968,444.2746,444.3190,135,SPY
1700000003120903099,444.4117,444.3895,444.4339,27,SPY
1700000003121042269,444.5923,444.5701,444.6145,309,SPY
1700000003122701952,444.6789,444.6567,444.7012,500,SPY
1700000003124058900,444.6409,444.6187,444.6632,5,SPY
1700000003124937104,444.6718,444.6496,444.6941,225,SPY
1700000003125647439,444.7535,444.7313,444.7758,454,SPY
1700000003126838790,444.7146,444.6924,444.7369,72,SPY
1700000003127800274,444.8198,444.7975,444.8420,210,SPY
1700000003128427846,444.7897,444.7675,444.8120,13,SPY
1700000003129344247,444.7023,444.6801,444.7245,448,SPY
1700000003130005614,444.7186,444.6963,444.7408,288,SPY
1700000003131116394,444.5991,444.5768,444.6213,435,SPY
1700000003132820402,444.4507,444.4285,444.4730,427,SPY
1700000003133150834,444.3994,444.3772,444.4217,243,SPY
1700000003134953274,444.4084,444.3862,444.4306,65,SPY
1700000003136106567,444.3498,444.3276,444.3720,205,SPY
1700000003136573926,444.3350,444.3128,444.3572,194,SPY
1700000003137436355,444.2300,444.2078,444.2522,290,SPY
1700000003138740619,444.3298,444.3075,444.3520,265,SPY
1700000003140635076,444.2160,444.1938,444.2382,189,SPY
1700000003142275905,444.2235,444.2013,444.2457,284,SPY
1700000003143185705,444.2680,444.2458,444.2902,466,SPY
1700000003144667235,444.2196,444.1974,444.2418,335,SPY
1700000003145584649,444.2103,444.1881,444.2326,220,SPY
1700000003145772903,444.0085,443.9863,444.0307,485,SPY
1700000003145928040,444.0837,444.0615,444.1059,125,SPY
1700000003146318694,444.0503,444.0281,444.0725,383,SPY
1700000003147710639,444.1309,444.1087,444.1531,7,SPY
1700000003149256099,444.0751,444.0529,444.0973,323,SPY
1700000003149410667,444.0458,444.0236,444.0680,480,SPY
1700000003150005527,444.1398,444.1176,444.1620,189,SPY
1700000003151016782,444.1750,444.1528,444.1972,146,SPY
1700000003151509929,444.1846,444.1624,444.2068,387,SPY
1700000003153203272,444.0009,443.9787,444.0231,248,SPY
1700000003153807188,443.9517,443.9295,443.9739,136,SPY
1700000003154130036,444.0955,444.0733,444.1177,470,SPY
1700000003155713203,444.1228,444.1006,444.1450,243,SPY
1700000003156117056,444.1583,444.1361,444.1805,449,SPY
1700000003156912511,444.3259,444.3037,444.3481,340,SPY
1700000003157909819,444.4982,444.4759,444.5204,242,SPY
1700000003159035413,444.3871,444.3649,444.4094,159,SPY
1700000003160502455,444.4730,444.4508,444.4952,65,SPY
1700000003161632411,444.4818,444.4595,444.5040,400,SPY
1700000003162100415,444.5339,444.5117,444.5562,89,SPY
1700000003162899457,444.4206,444.3983,444.4428,330,SPY
1700000003163830532,444.5142,444.4920,444.5365,35,SPY
1700000003164269110,444.5865,444.5643,444.6088,308,SPY
1700000003165361295,444.5163,444.4941,444.5385,82,SPY
1700000003166860364,444.5033,444.4811,444.5255,360,SPY
1700000003168400182,444.4772,444.4550,444.4994,481,SPY
1700000003170256975,444.4401,444.4179,444.4623,271,SPY
1700000003170875132,444.4516,444.4294,444.4738,303,SPY
1700000003172771570,444.3302,444.3080,444.3525,466,SPY
1700000003173982535,444.3950,444.3728,444.4172,40,SPY
1700000003174243593,444.6000,444.5778,444.6223,426,SPY
1700000003174646266,444.4465,444.4243,444.4687,261,SPY
1700000003175349050,444.3527,444.3305,444.3749,257,SPY
1700000003175465872,444.3820,444.3597,444.4042,287,SPY
1700000003176491555,444.5358,444.5136,444.5580,97,SPY
1700000003178176255,444.6425,444.6203,444.6648,182,SPY
1700000003179944310,444.7853,444.7630,444.8075,208,SPY
1700000003180616988,444.9387,444.9165,444.9610,113,SPY
1700000003181895213,444.9174,444.8952,444.9397,254,SPY
1700000003182780521,444.7800,444.7578,444.8023,38,SPY
1700000003184540900,444.8186,444.7964,444.8409,273,SPY
1700000003186306810,444.7876,444.7653,444.8098,11,SPY
1700000003186599091,444.7851,444.7628,444.8073,243,SPY
1700000003188595279,444.9179,444.8956,444.9401,354,SPY
1700000003188879551,444.7930,444.7707,444.8152,55,SPY
1700000003190798534,444.5943,444.5721,444.6165,61,SPY
1700000003191778570,444.5881,444.5659,444.6103,118,SPY
1700000003193008070,444.4691,444.4469,444.4913,32,SPY
1700000003193192346,444.3360,444.3137,444.3582,401,SPY
1700000003195159377,444.2929,444.2707,444.3151,291,SPY
1700000003195857990,444.2483,444.2261,444.2705,161,SPY
